Type,job_title,job_area,salary-bot,salary-top,year,education,company_title,company_info,skill,publis_name,welfare,job_url
数据分析,数据分析,南京·雨花台区·铁心桥,6000,11000,1-3,大专,南京迈特望,计算机软件已上市1000-9999人,Python SQL,陈女士招聘顾问,免费班车，补充医疗保险，节日福利，五险一金，年终奖，定期体检，带薪年假，员工旅游,https://www.zhipin.com/job_detail/48c25ce6360aa87e1nx73NW1EVJQ.html
数据分析,数据分析师（包住餐补）,上海·青浦区·虹桥枢纽周边区,6000,8000,经验不限,本科,安能物流,物流/仓储D轮及以上10000人以上,数据处理分析能力 沟通协作能力 抗压能力,成女士招聘经理,节日福利，餐补，全勤奖，年终奖，股票期权，五险一金，加班补助，绩效奖金，住房补贴，带薪年假,https://www.zhipin.com/job_detail/0b92d230e9cf2e0d1nF60tq6F1NR.html
数据分析,数据开发/数据分析师,杭州·滨江区·西兴,6000,10000,1-3,大专,智航云安,信息安全未融资20-99人,Shell 大数据开发经验 ETL开发经验 计算机相关专业,钟女士人事专员,人才补贴，租房补贴，带薪年假，节日福利，五险一金,https://www.zhipin.com/job_detail/4459512f21700cbd1n192dm7EVFV.html
数据分析,数据分析,北京·海淀区·上地,6083,9125,1-3,本科,光宇游戏,游戏不需要融资1000-9999人,SQL,胡女士HR,节日福利，员工旅游，加班补助，餐补，补充医疗保险，五险一金，定期体检，年终奖，包吃，带薪年假,https://www.zhipin.com/job_detail/79206625013876a11XR-3ty1FFRR.html
数据分析,数据分析,南京·江宁区·开发区,11000,22000,3-5,本科,领行科技,互联网A轮1000-9999人,Python SQL,潘女士HR,餐补，定期体检，节日福利，加班补助，股票期权，零食下午茶，员工旅游，年终奖，五险一金，带薪年假,https://www.zhipin.com/job_detail/51faf266dccd4ef21XR53NW_FFBQ.html
数据分析,数据分析,南京·雨花台区·铁心桥,13750,22500,3-5,学历不限,京喜,电子商务10000人以上,Excel SQL Tableau,王女士商业分析专家,通讯补贴，员工旅游，补充医疗保险，年终奖，节日福利，餐补，五险一金，股票期权，定期体检，带薪年假,https://www.zhipin.com/job_detail/2dc7a60a0a5004351nx53t64EVFQ.html
数据分析,数据分析专家,广州·天河区·岑村,25000,50000,5-10,本科,小鹏汽车,汽车生产已上市10000人以上,Tableau Java quickbi Power BI 回归分析,杨先生招聘者,餐补，节日福利，包吃，补充医疗保险，五险一金，年终奖，定期体检，股票期权，带薪年假,https://www.zhipin.com/job_detail/92008fa17ff54b661nJ82tu-FVdQ.html
数据分析,数据分析专员,杭州·临平区·临平,7000,11666,在校,本科,西奥电梯,智能硬件不需要融资1000-9999人,方差分析 回归分析,张女士HRBP,餐补，五险一金，免费班车，通讯补贴，定期体检，年终奖，节日福利，交通补助，补充医疗保险,https://www.zhipin.com/job_detail/e449dbf89e7952111XR-0t61FFRR.html
数据分析,数据分析（财务）,厦门·海沧区·海沧,5416,10833,1-3,大专,朗驰科技,服装/纺织/皮革未融资100-499人,Excel,袁女士招聘,带薪年假，股票期权，员工旅游，加班补助，定期体检，节日福利，年终奖，零食下午茶,https://www.zhipin.com/job_detail/63e78752a5875dec1nZz2NS1ElVW.html
数据分析,资深数据分析,北京·海淀区·上地,37916,54166,5-10,本科,作业帮,互联网D轮及以上10000人以上,Excel Tableau SQL,马女士招聘HR,五险一金，定期体检，年终奖，补充医疗保险，包吃，交通补助，带薪年假，节日福利,https://www.zhipin.com/job_detail/28e797ca667107ec1XVz09-5EVJR.html
数据分析,数据分析专员,广州·天河区·车陂,8000,11000,1-3,本科,立邦集团,建筑设计不需要融资1000-9999人,业务数据分析 Excel Python,林女士人力资源专员,补充医疗保险，年终奖，定期体检，免费班车，员工旅游，包吃，五险一金，带薪年假，加班补助，通讯补贴，节日福利，餐补,https://www.zhipin.com/job_detail/d991da58e7a7dff91XR73dW4FlNV.html
数据分析,数据分析经理,深圳·南山区·科技园,21666,30333,5-10,本科,真有趣游戏,游戏B轮100-499人,SQL Python Excel,石女士招聘经理,加班补助，节日福利，年终奖，五险一金，定期体检，补充医疗保险，交通补助，零食下午茶，包吃，带薪年假,https://www.zhipin.com/job_detail/4e10a607e27851951nFz29m4EVNX.html
数据分析,数据分析专员,遵义·播州区·保利,4000,6000,1-3,大专,遵义市星尊程,4S店/后市场100-499人,Excel 参数检验 多元统计分析,匡女士行政专员, ,https://www.zhipin.com/job_detail/9fee78332d29df171nNz2tW0E1FW.html
数据分析,数据分析工程师,北京·东城区·安定门,17500,29166,1-3,本科,中移动金融全资子公司,互联网金融未融资500-999人,Java Python SQL Scala Spark SPSS,王先生招聘管理岗,交通补助，节日福利，带薪年假，餐补，五险一金，补充医疗保险，年终奖，通讯补贴，定期体检,https://www.zhipin.com/job_detail/8d714d156767676d1XR_3di7EFZR.html
数据分析,数据分析工程师,天津·西青区·西青,8000,13000,1-3,本科,燊辉电力,工程施工未融资20-99人,大数据,张女士人事主管,全勤奖，五险一金，餐补，包吃，节日福利，带薪年假，定期体检,https://www.zhipin.com/job_detail/17286f82866ef9dd1nd42Nu6FFBR.html
数据分析,数据分析实习生,南京·建邺区·奥体,3650,6083,1-3,本科,通联数据,互联网不需要融资500-999人,Excel 相关分析,刘女士招聘专员,节日福利，零食下午茶，五险一金，带薪年假，补充医疗保险，年终奖，交通补助，通讯补贴，餐补，定期体检,https://www.zhipin.com/job_detail/761e44cab87443b31n1y3Ni9FlNV.html
数据分析,数据分析助理,厦门·湖里区·高崎,6250,12500,经验不限,本科,朗新科技,计算机软件已上市1000-9999人,Python Excel,张先生总监,员工旅游，补充医疗保险，通讯补贴，加班补助，股票期权，五险一金，定期体检，交通补助，节日福利，年终奖，带薪年假，优秀员工旅游,https://www.zhipin.com/job_detail/509aa26623017d5b1nJ-29q8ElFV.html
数据分析,数据分析工程师,上海·徐汇区·龙华,25000,50000,经验不限,硕士,上海人工智能创新中心,计算机软件未融资500-999人,Hive SPSS SAS Pandas Python Hadoop,许女士HR,五险一金，交通补助，年终奖，平台好，节日福利，带薪年假，住房补贴,https://www.zhipin.com/job_detail/d25cbe66ea74031d1n1_392-EVJR.html
数据分析,数据分析实习生,北京·朝阳区·大望路,7604,9125,经验不限,本科,百姓车联,移动互联网不需要融资100-499人,Python SQL 回归分析 多元统计分析 Spark R,张先生数据算法总监,零食下午茶，节日福利，交通补助，年终奖，加班补助，通讯补贴，五险一金，股票期权，生日会，补充医疗保险,https://www.zhipin.com/job_detail/918d990b3eb160f81XR-09W6ElVR.html
数据分析,高级数据分析师-消金业务 (MJ002023),深圳·南山区·科技园,43750,62500,5-10,本科,乐信集团,移动互联网已上市1000-9999人,金融 SQL PowerBI Tableau R,胡先生招聘经理,股票期权，五险一金，节日福利，定期体检，年终奖，带薪年假，员工旅游，补充医疗保险,https://www.zhipin.com/job_detail/75e77b5ab0fe64241XR_3N6-EVNX.html
数据分析,高级数据分析专家（后台）,杭州,46666,81666,5-10,本科,杭州海浪网络科技,互联网未融资500-999人,Python Java Shell Scala SQL,张先生HRM,带薪年假，定期体检，补充医疗保险，全勤奖，年终奖，零食下午茶，住房补贴，员工旅游，加班补助，餐补，五险一金，通讯补贴，节日福利，交通补助,https://www.zhipin.com/job_detail/a20176f528431dae1nZ73ty4FVtR.html
数据分析,数据分析师,北京·朝阳区·太阳宫,26666,53333,1-3,本科,BOSS直聘,人力资源服务已上市1000-9999人,Python SQL 因子分析 聚类分析 决策树,陈先生数据分析师,年终奖，带薪年假，餐补，股票期权，补充医疗保险，节日福利，住房补贴，五险一金，交通补助，加班补助，员工旅游，定期体检,https://www.zhipin.com/job_detail/0283615dddee05d01XVy29y9FVBR.html
数据分析,大气数据分析工程师,沧州,5000,7000,1-3,本科,合度,其他服务业未融资20-99人,环境科学大气数据分析,刘女士HR,五险一金，定期体检,https://www.zhipin.com/job_detail/53445556dd1b19a41XR53dS1FVNV.html
数据分析,数据分析师,上海·长宁区·娄山关路,45000,90000,经验不限,本科,拼多多,移动互联网已上市1000-9999人,SQL,朱先生高级前端工程师,五险一金，年终奖，股票期权，节日福利，交通补助，包吃，定期体检，带薪年假,https://www.zhipin.com/job_detail/4e3585a674febf6d1XV439m-FlBW.html
数据分析,数据分析专员 上海总部,武汉·洪山区·街道口,5416,8666,经验不限,本科,一嗨,电子商务未融资1000-9999人,SQL Python,易女士人事主管, ,https://www.zhipin.com/job_detail/f03fb9d3aa7b07621XR839q8FltR.html
数据分析,【23届实习】数据分析实习生,广州·天河区·岗顶,6083,7604,经验不限,本科,安恒信息,信息安全已上市1000-9999人,数学/统计相关专业 计算机相关专业 数据分析/挖掘经验,丁先生高级招聘专员,员工旅游，补充医疗保险，餐补，五险一金，零食下午茶，通讯补贴，年终奖，节日福利，定期体检，带薪年假，交通补助,https://www.zhipin.com/job_detail/df61e7afeae8b5661XVy0t69FVBQ.html
数据分析,数据分析师,潍坊·奎文区·谷德,4333,7583,经验不限,本科,生意社,数据服务100-499人,行业研究 宏观分析 期货分析 期货 证券,满女士经理, ,https://www.zhipin.com/job_detail/b953b223f2ac164b1nZ-2Ni4GFJV.html
数据分析,数据分析服务工程师,长沙·雨花区·湘府路,8000,13000,3-5,本科,同飞电力,计算机服务不需要融资100-499人,SQL Spark MapReduce,夏女士人资,节日福利，5天7小时工，员工慰问，定期体检，年终奖，五险一金，加班补助，交通补助，住房补贴，带薪年假，通讯补贴,https://www.zhipin.com/job_detail/ab462939189fe77d1nN40t-9F1ZQ.html
数据分析,数据分析算法工程师,杭州·临平区·塘栖,17500,35000,1-3,硕士,晶盛机电,机械设备/机电/重工已上市1000-9999人,Python 随机森林 SVR PCA R,俞女士人事专员,包吃，定期体检，员工旅游，五险一金，餐补，住房补贴，年终奖，节日福利，带薪年假，通讯补贴，股票期权,https://www.zhipin.com/job_detail/1e7dd976ce394f2a1n1-2N-1EVJR.html
数据分析,数据分析师,北京·海淀区·五道口,8000,13000,经验不限,大专,阿米巴,智能硬件未融资20-99人,网络爬虫技术,卢女士招聘专员,五险一金，股票期权，带薪年假，年终奖,https://www.zhipin.com/job_detail/9423fc8aba8bf9611nx-2t-9GFpR.html
数据分析,数据分析师,长沙·开福区·开福万达,6000,8000,经验不限,本科,彩石科技,贸易/进出口不需要融资20-99人,数据f 竞品分析 市场信息收集 数据挖掘 指标监控,宋先生主管,加班补助，五险一金，全勤奖，餐补，员工旅游，交通补助，通讯补贴，定期体检，节日福利，零食下午茶，带薪年假,https://www.zhipin.com/job_detail/f1c6e442fd52ae891nV629u0FFFX.html
数据分析,腾讯-PCG-数据分析日常实习生,上海·徐汇区·漕河泾,3041,3650,经验不限,本科,腾讯,互联网不需要融资10000人以上,SQL Hive Excel,刘先生数据分析师,节日福利，员工旅游，年终奖，免费班车，五险一金，免费健身房，补充医疗保险，定期体检，餐补，免费早晚餐，住房补贴，股票期权，包吃，零食下午茶，交通补助，公仔周边活动，带薪年假,https://www.zhipin.com/job_detail/6c67aaef5ea916ea1nV909m0E1BV.html
数据分析,数据分析与挖掘工程师,上海·浦东新区·陆家嘴,18000,25000,3-5,硕士,天律信息,运营商/增值服务未融资20-99人,SPSS SAS Python Matlab,党女士人事,年终奖，节日福利，加班补助，股票期权，员工旅游，五险一金，带薪年假，餐补,https://www.zhipin.com/job_detail/6b7828749470d11f1nN509W0EFVV.html
数据分析,数据分析讲师-业务线python,北京,20000,30000,1-3,本科,光环国际,培训机构已上市500-999人,Python Tableau,郭女士招聘经理,节日福利，员工旅游，五险一金，年终奖，加班补助，带薪年假,https://www.zhipin.com/job_detail/455f4ecc53fe8ae51XR439u7GVNX.html
数据分析,资深数据分析师,北京·海淀区·上地,37500,62500,3-5,本科,滴滴,移动互联网D轮及以上1000-9999人,Python SQL,武先生HR,定期体检，补充医疗保险，五险一金,https://www.zhipin.com/job_detail/0f7b1efcb6e75e421nZ_29-_ElFV.html
数据分析,Python数据分析师,广州·白云区·三元里,7000,10000,1-3,大专,广州唯非,电子商务未融资20-99人,网络爬虫技术 Scrapy Flask Java,姚女士HR,年终奖，定期体检，员工旅游，节日福利，餐补，带薪年假，免费班车，零食下午茶，全勤奖，五险一金,https://www.zhipin.com/job_detail/bfa8f0868aec7d261XR_39S6F1ZQ.html
数据分析,抖音数据分析师,新乡·红旗区·宝龙城市广场,5000,10000,1-3,学历不限,帅启化妆品,电子商务未融资0-20人,网络媒体,朱先生经理,加班补助，员工旅游，全勤奖，零食下午茶,https://www.zhipin.com/job_detail/f27603afa40895d61nZ-29m7EVJR.html
数据分析,数据分析运营（外派字节）包三餐,北京·海淀区·双榆树,11000,20000,3-5,大专,软通动力信息技术集团,计算机软件已上市10000人以上,Excel Tableau SQL Power BI Hive 决策树,孙女士招聘,定期体检，交通补助，节日福利，免费班车，全勤奖，补充医疗保险，五险一金，带薪年假，通讯补贴，加班补助，年终奖，包吃，员工旅游，零食下午茶，餐补,https://www.zhipin.com/job_detail/84e08fa700104ffe1XR-3tS7E1JX.html
数据分析,数据分析,深圳·南山区·西丽,6000,11000,3-5,本科,德邦快递,物流/仓储已上市10000人以上,上进,卢先生总监,全勤奖，住房补贴，亲情1+1，中秋月饼福利，补充医疗保险，定期体检，餐补，节日福利，年终奖,https://www.zhipin.com/job_detail/39ae11083b10f58a1nx409y0FFBV.html
